SaleID,CustomerID,CarModel,FuelType,City,SaleDate,Price,SalesPersonID
22593,102592,Verna,Diesel,Pune,8/8/2024,1335516,38
22594,102593,XUV300,Diesel,Pune,6/11/2024,1621325,20
22595,102594,Swift,Petrol,Chennai,3/3/2024,964330,49
22596,102595,Verna,Electric,Hyderabad,11/17/2024,559533,14
22597,102596,Baleno,Electric,Delhi,2/7/2024,584446,23
22598,102597,i20,Electric,Delhi,5/16/2024,1227810,4
22599,102598,Baleno,Diesel,Mumbai,4/8/2024,862388,23
22600,102599,XUV300,Petrol,Hyderabad,11/3/2024,878069,25
22601,102600,Creta,Petrol,Delhi,1/24/2024,1407403,11
22602,102601,Verna,Petrol,Delhi,5/6/2024,520845,22
22603,102602,Swift,Diesel,Chennai,2/1/2024,764041,50
22604,102603,XUV300,CNG,Bangalore,6/19/2024,1141518,47
22605,102604,Baleno,Diesel,Chennai,5/30/2024,700296,47
22606,102605,i20,CNG,Delhi,11/19/2024,996496,4
22607,102606,Creta,Diesel,Delhi,8/12/2024,586885,46
22608,102607,Baleno,Electric,Delhi,2/6/2024,1321184,28
22609,102608,Baleno,Diesel,Hyderabad,2/20/2024,1339743,26
22610,102609,Creta,Diesel,Mumbai,11/13/2024,502619,50
22611,102610,Baleno,Petrol,Bangalore,4/28/2024,876087,37
22612,102611,Swift,Diesel,Mumbai,10/27/2024,783473,12
22613,102612,i20,Diesel,Bangalore,8/16/2024,762487,40
22614,102613,i20,Petrol,Chennai,11/29/2024,1446219,42
22615,102614,Verna,CNG,Pune,6/15/2024,998200,30
22616,102615,Swift,Electric,Bangalore,7/12/2024,965521,8
22617,102616,City,CNG,Delhi,2/8/2024,1437108,36
22618,102617,Baleno,Petrol,Bangalore,6/16/2024,966416,23
22619,102618,Venue,Diesel,Chennai,1/3/2024,1576893,46
22620,102619,Creta,Electric,Hyderabad,11/18/2024,1294344,40
22621,102620,Verna,CNG,Hyderabad,10/10/2024,1388960,40
22622,102621,Verna,CNG,Mumbai,10/23/2024,1075676,47
22623,102622,Swift,CNG,Mumbai,12/29/2024,1279083,30
22624,102623,Baleno,Diesel,Bangalore,6/26/2024,1492923,44
22625,102624,i20,Diesel,Hyderabad,10/9/2024,1173371,37
22626,102625,Verna,Petrol,Delhi,4/22/2024,1125878,45
22627,102626,Baleno,Electric,Bangalore,11/28/2024,1431343,40
22628,102627,Venue,CNG,Chennai,10/17/2024,1253270,41
22629,102628,XUV300,Petrol,Hyderabad,5/21/2024,1070362,7
22630,102629,Venue,Diesel,Bangalore,4/7/2024,501703,12
22631,102630,Venue,Diesel,Chennai,12/10/2024,1553621,46
22632,102631,City,Electric,Pune,4/30/2024,1296179,29
22633,102632,Baleno,Petrol,Mumbai,4/14/2024,1025125,1
22634,102633,City,CNG,Chennai,2/19/2024,639931,9
22635,102634,Baleno,Electric,Pune,4/21/2024,505443,10
22636,102635,i20,Diesel,Bangalore,10/7/2024,1298209,6
22637,102636,Baleno,Electric,Hyderabad,2/16/2024,1119506,19
22638,102637,City,Diesel,Pune,12/20/2024,1729269,19
22639,102638,XUV300,Electric,Delhi,3/25/2024,918298,14
22640,102639,Swift,Electric,Chennai,10/19/2024,1432315,14
22641,102640,City,Electric,Pune,7/30/2024,814680,2
22642,102641,XUV300,Petrol,Hyderabad,6/6/2024,1036294,50
22643,102642,Verna,Diesel,Hyderabad,4/9/2024,1406975,24
22644,102643,Venue,Petrol,Mumbai,4/22/2024,890121,46
22645,102644,XUV300,Electric,Hyderabad,4/10/2024,971891,26
22646,102645,City,Petrol,Delhi,2/29/2024,1658322,22
22647,102646,XUV300,Electric,Hyderabad,7/15/2024,1383294,35
22648,102647,Verna,Diesel,Mumbai,7/18/2024,1440850,11
22649,102648,Swift,Diesel,Pune,4/14/2024,1753330,2
22650,102649,Creta,CNG,Hyderabad,9/7/2024,1331330,50
22651,102650,Swift,CNG,Mumbai,5/14/2024,1016862,32
22652,102651,City,Diesel,Pune,4/17/2024,999721,47
22653,102652,City,CNG,Chennai,8/18/2024,916628,24
22654,102653,Creta,Petrol,Mumbai,5/26/2024,687398,30
22655,102654,Creta,Electric,Pune,3/12/2024,1210328,13
22656,102655,City,Diesel,Chennai,2/2/2024,733175,31
22657,102656,XUV300,Petrol,Delhi,6/29/2024,1061468,25
22658,102657,Creta,Diesel,Bangalore,1/5/2024,1075831,15
22659,102658,City,Diesel,Delhi,8/10/2024,956708,48
22660,102659,Swift,Electric,Bangalore,2/26/2024,527104,3
22661,102660,i20,Petrol,Pune,8/13/2024,978193,5
22662,102661,Creta,Petrol,Mumbai,1/22/2024,942045,6
22663,102662,Creta,Petrol,Chennai,7/5/2024,980825,27
22664,102663,Creta,Electric,Delhi,3/25/2024,696776,32
22665,102664,XUV300,Diesel,Chennai,6/14/2024,1417812,2
22666,102665,Venue,CNG,Bangalore,2/1/2024,1450342,14
22667,102666,Swift,Petrol,Delhi,5/3/2024,522531,32
22668,102667,Baleno,CNG,Bangalore,12/22/2024,1709671,9
22669,102668,Swift,Petrol,Delhi,5/13/2024,1203580,46
22670,102669,Creta,Petrol,Delhi,11/19/2024,756771,27
22671,102670,City,Petrol,Bangalore,9/6/2024,1363070,26
22672,102671,City,Petrol,Pune,2/7/2024,734061,49
22673,102672,XUV300,Electric,Bangalore,11/15/2024,1173226,27
22674,102673,Swift,Diesel,Chennai,12/14/2024,1688378,17
22675,102674,i20,Petrol,Bangalore,7/9/2024,1139071,29
22676,102675,XUV300,CNG,Pune,3/14/2024,865922,1
22677,102676,Baleno,CNG,Delhi,8/30/2024,1128718,15
22678,102677,Verna,CNG,Pune,12/10/2024,565598,45
22679,102678,XUV300,Electric,Pune,2/6/2024,598775,15
22680,102679,i20,Electric,Mumbai,6/6/2024,1703773,10
22681,102680,Verna,Electric,Bangalore,8/3/2024,539733,47
22682,102681,Creta,CNG,Chennai,3/3/2024,718971,17
22683,102682,Baleno,Diesel,Delhi,1/13/2024,536804,19
22684,102683,Baleno,Diesel,Delhi,3/30/2024,1357385,18
22685,102684,Baleno,Petrol,Chennai,10/21/2024,1136602,48
22686,102685,Creta,Diesel,Mumbai,3/18/2024,1652251,1
22687,102686,Baleno,Petrol,Pune,6/2/2024,885210,9
22688,102687,Verna,CNG,Delhi,6/17/2024,1259930,46
22689,102688,XUV300,Electric,Delhi,3/24/2024,1355804,37
22690,102689,i20,Diesel,Chennai,12/1/2024,825007,16
22691,102690,Swift,Electric,Hyderabad,5/23/2024,843059,21
22692,102691,Creta,Petrol,Delhi,11/7/2024,1208261,12
22693,102692,Swift,Petrol,Bangalore,6/3/2024,614269,23
22694,102693,Verna,CNG,Mumbai,10/29/2024,1681000,38
22695,102694,Swift,CNG,Pune,9/30/2024,1330932,23
22696,102695,Verna,Petrol,Chennai,1/20/2024,781273,20
22697,102696,Venue,Electric,Hyderabad,10/11/2024,1534329,3
22698,102697,i20,Electric,Hyderabad,11/13/2024,1491477,8
22699,102698,Verna,CNG,Delhi,1/27/2024,1720180,15
22700,102699,Swift,Petrol,Bangalore,12/7/2024,1766781,35
22701,102700,Venue,Petrol,Bangalore,5/6/2024,1230558,17
22702,102701,Creta,Petrol,Mumbai,8/16/2024,573633,9
22703,102702,City,Electric,Mumbai,11/18/2024,531465,42
22704,102703,XUV300,Electric,Delhi,5/5/2024,1388692,9
22705,102704,i20,Petrol,Bangalore,6/2/2024,1478620,20
22706,102705,Creta,CNG,Pune,6/14/2024,1256983,44
22707,102706,Baleno,Diesel,Mumbai,7/12/2024,1597821,36
22708,102707,Venue,Electric,Bangalore,9/14/2024,1582465,29
22709,102708,i20,Diesel,Mumbai,10/12/2024,895526,7
22710,102709,XUV300,Electric,Delhi,11/4/2024,658663,21
22711,102710,Swift,Electric,Delhi,12/14/2024,1700139,32
22712,102711,i20,CNG,Pune,5/5/2024,1223401,29
22713,102712,i20,Electric,Chennai,8/5/2024,1269112,32
22714,102713,Venue,Diesel,Chennai,1/14/2024,1606836,44
22715,102714,Creta,Electric,Pune,2/10/2024,1085507,10
22716,102715,Baleno,Diesel,Bangalore,3/5/2024,1093397,5
22717,102716,Baleno,Diesel,Bangalore,9/7/2024,550122,7
22718,102717,Venue,Petrol,Bangalore,4/12/2024,1119005,34
22719,102718,Creta,CNG,Mumbai,10/6/2024,627781,4
22720,102719,City,Diesel,Bangalore,4/28/2024,824136,29
22721,102720,Verna,Diesel,Chennai,7/15/2024,1585591,18
22722,102721,i20,Diesel,Pune,9/26/2024,632408,36
22723,102722,City,CNG,Pune,5/17/2024,765223,47
22724,102723,City,CNG,Pune,2/13/2024,1252253,36
22725,102724,Baleno,Electric,Hyderabad,1/31/2024,921612,32
22726,102725,Creta,Diesel,Mumbai,2/12/2024,1676398,3
22727,102726,Baleno,CNG,Delhi,9/23/2024,1468960,14
22728,102727,Verna,Electric,Mumbai,12/4/2024,870086,4
22729,102728,Creta,Electric,Chennai,5/4/2024,1227950,3
22730,102729,Baleno,Petrol,Pune,2/23/2024,1365094,35
22731,102730,Swift,Petrol,Hyderabad,10/10/2024,545901,43
22732,102731,Verna,CNG,Pune,1/23/2024,1658163,24
22733,102732,XUV300,Petrol,Mumbai,5/7/2024,1441576,44
22734,102733,Swift,Diesel,Pune,9/22/2024,1247576,13
22735,102734,Verna,CNG,Chennai,3/17/2024,1414049,2
22736,102735,XUV300,Electric,Pune,5/24/2024,1137815,23
22737,102736,XUV300,Electric,Pune,11/5/2024,923219,32
22738,102737,Creta,Diesel,Chennai,12/17/2024,1445841,35
22739,102738,Swift,Petrol,Pune,6/8/2024,656240,5
22740,102739,XUV300,CNG,Bangalore,6/30/2024,820785,17
22741,102740,i20,Electric,Mumbai,2/9/2024,1055142,37
22742,102741,XUV300,CNG,Pune,10/9/2024,1401498,38
22743,102742,i20,CNG,Bangalore,5/20/2024,1227077,22
22744,102743,Creta,Petrol,Hyderabad,12/18/2024,1046933,43
22745,102744,i20,Diesel,Chennai,2/13/2024,1799501,32
22746,102745,i20,CNG,Chennai,7/9/2024,666420,6
22747,102746,Verna,Electric,Mumbai,10/11/2024,1783458,2
22748,102747,XUV300,Petrol,Hyderabad,4/5/2024,1114688,7
22749,102748,Baleno,Electric,Mumbai,6/10/2024,552819,6
22750,102749,Swift,CNG,Bangalore,8/5/2024,1407474,22
22751,102750,City,Electric,Pune,1/13/2024,1683897,33
22752,102751,Baleno,Diesel,Delhi,7/26/2024,559355,11
22753,102752,i20,Electric,Hyderabad,3/2/2024,1496696,22
22754,102753,Creta,Electric,Mumbai,11/9/2024,824503,49
22755,102754,Baleno,CNG,Delhi,5/31/2024,1244540,26
22756,102755,City,Petrol,Bangalore,7/28/2024,670338,2
22757,102756,Swift,Electric,Mumbai,1/17/2024,1152037,32
22758,102757,i20,Petrol,Bangalore,3/12/2024,1712160,23
22759,102758,Swift,Diesel,Mumbai,10/25/2024,566419,7
22760,102759,Swift,CNG,Mumbai,9/1/2024,1774566,15
22761,102760,i20,CNG,Pune,8/12/2024,1371955,46
22762,102761,Swift,Petrol,Mumbai,8/24/2024,1344782,21
22763,102762,Venue,Petrol,Chennai,3/11/2024,1144430,2
22764,102763,Baleno,Petrol,Pune,12/21/2024,1799071,32
22765,102764,Swift,CNG,Delhi,5/11/2024,1567019,50
22766,102765,XUV300,Diesel,Delhi,8/24/2024,721163,39
22767,102766,City,Petrol,Bangalore,10/4/2024,1309179,6
22768,102767,Swift,Diesel,Bangalore,5/3/2024,1659750,1
22769,102768,Swift,Petrol,Chennai,1/15/2024,737172,44
22770,102769,i20,Petrol,Pune,5/7/2024,1590307,23
22771,102770,Verna,CNG,Chennai,12/21/2024,541451,50
22772,102771,City,CNG,Pune,9/24/2024,1402800,23
22773,102772,XUV300,CNG,Pune,3/8/2024,961983,6
22774,102773,City,CNG,Chennai,5/3/2024,1460865,22
22775,102774,i20,Diesel,Chennai,11/26/2024,1313573,22
22776,102775,City,Diesel,Bangalore,9/19/2024,550276,33
22777,102776,Baleno,Diesel,Pune,4/9/2024,530995,21
22778,102777,Swift,Diesel,Chennai,10/14/2024,1299680,29
22779,102778,XUV300,CNG,Bangalore,1/23/2024,928312,47
22780,102779,Baleno,CNG,Bangalore,9/17/2024,600299,23
22781,102780,Venue,Petrol,Bangalore,1/25/2024,695901,38
22782,102781,i20,Electric,Hyderabad,6/11/2024,606022,1
22783,102782,Swift,Electric,Mumbai,7/17/2024,1773371,39
22784,102783,Verna,CNG,Hyderabad,5/10/2024,1390685,35
22785,102784,Venue,Electric,Hyderabad,3/24/2024,1125962,21
22786,102785,XUV300,CNG,Hyderabad,3/7/2024,1583153,32
22787,102786,Swift,CNG,Delhi,7/26/2024,1767929,30
22788,102787,Venue,Diesel,Pune,7/6/2024,1755611,11
22789,102788,Verna,Petrol,Chennai,10/30/2024,516429,48
22790,102789,Swift,Electric,Delhi,6/3/2024,569332,45
22791,102790,Verna,CNG,Bangalore,2/7/2024,707792,32
22792,102791,City,CNG,Pune,10/31/2024,839596,50
22793,102792,Verna,CNG,Mumbai,1/18/2024,915059,1
22794,102793,Verna,Electric,Hyderabad,9/6/2024,1754611,23
22795,102794,Swift,Diesel,Chennai,7/22/2024,508936,24
22796,102795,Swift,CNG,Chennai,2/21/2024,858948,33
22797,102796,i20,CNG,Bangalore,3/2/2024,1321551,30
22798,102797,Creta,Diesel,Pune,4/23/2024,771430,11
22799,102798,City,Petrol,Delhi,11/30/2024,972189,28
22800,102799,i20,Petrol,Pune,5/9/2024,597044,11
22801,102800,Verna,Electric,Bangalore,5/31/2024,1163898,7
22802,102801,Verna,Petrol,Mumbai,3/23/2024,1069881,33
22803,102802,Venue,Diesel,Chennai,5/1/2024,1123690,38
22804,102803,City,Petrol,Hyderabad,11/10/2024,1191954,23
22805,102804,i20,Electric,Chennai,11/29/2024,1564556,9
22806,102805,Baleno,Diesel,Mumbai,4/27/2024,955625,42
22807,102806,Baleno,Electric,Chennai,3/11/2024,630973,27
22808,102807,Baleno,Electric,Mumbai,9/21/2024,736203,12
22809,102808,Baleno,Petrol,Pune,1/10/2024,1178171,7
22810,102809,Swift,Electric,Pune,1/7/2024,624505,29
22811,102810,XUV300,Electric,Hyderabad,9/5/2024,1706047,19
22812,102811,Verna,Electric,Bangalore,9/2/2024,1246590,42
22813,102812,Swift,CNG,Mumbai,4/18/2024,826499,36
22814,102813,Baleno,Diesel,Chennai,10/14/2024,1718194,25
22815,102814,i20,Petrol,Mumbai,9/24/2024,1777595,48
22816,102815,Baleno,Diesel,Mumbai,8/21/2024,707247,22
22817,102816,Creta,Electric,Hyderabad,11/22/2024,1010668,29
22818,102817,Baleno,Electric,Delhi,4/30/2024,1391484,18
22819,102818,Swift,Diesel,Chennai,10/4/2024,935796,7
22820,102819,XUV300,Petrol,Pune,3/28/2024,730015,50
22821,102820,Venue,Electric,Bangalore,1/19/2024,1328089,1
22822,102821,City,Diesel,Bangalore,12/14/2024,804649,12
22823,102822,Swift,Electric,Hyderabad,3/13/2024,956026,13
22824,102823,Creta,Electric,Pune,2/3/2024,1496850,7
22825,102824,Baleno,Diesel,Pune,4/19/2024,1623225,12
22826,102825,XUV300,Diesel,Delhi,4/11/2024,519955,22
22827,102826,City,Petrol,Bangalore,1/4/2024,655241,24
22828,102827,Creta,Petrol,Pune,4/14/2024,713188,9
22829,102828,City,Diesel,Pune,8/2/2024,1159194,50
22830,102829,Venue,CNG,Pune,8/18/2024,1567432,22
22831,102830,Venue,Electric,Hyderabad,2/29/2024,911897,11
22832,102831,City,Petrol,Pune,9/19/2024,1412723,37
22833,102832,Creta,Diesel,Bangalore,2/1/2024,1559073,31
22834,102833,City,Petrol,Delhi,1/6/2024,1689252,15
22835,102834,Swift,Petrol,Delhi,12/26/2024,1026884,33
22836,102835,Verna,CNG,Pune,4/15/2024,527625,4
22837,102836,Creta,Petrol,Hyderabad,2/19/2024,1259324,18
22838,102837,i20,Petrol,Mumbai,5/27/2024,1352657,40
22839,102838,Creta,Petrol,Chennai,8/17/2024,966639,10
22840,102839,Creta,Diesel,Delhi,2/18/2024,1331056,11
22841,102840,Verna,Diesel,Mumbai,4/16/2024,571377,48
22842,102841,Creta,CNG,Pune,11/20/2024,1003245,9
22843,102842,XUV300,Petrol,Bangalore,1/11/2024,975378,3
22844,102843,City,CNG,Pune,9/5/2024,782813,36
22845,102844,XUV300,Electric,Pune,3/20/2024,876722,33
22846,102845,Creta,Petrol,Bangalore,5/20/2024,1077326,26
22847,102846,City,Diesel,Pune,3/9/2024,1011334,13
22848,102847,XUV300,Electric,Hyderabad,10/10/2024,1420869,33
22849,102848,XUV300,Diesel,Mumbai,11/15/2024,1435745,5
22850,102849,Creta,CNG,Hyderabad,12/7/2024,1407316,31
22851,102850,i20,Electric,Chennai,1/7/2024,1770385,22
22852,102851,i20,Electric,Hyderabad,11/11/2024,1771579,23
22853,102852,Verna,CNG,Bangalore,10/26/2024,1797692,29
22854,102853,Swift,CNG,Mumbai,11/10/2024,1235788,41
22855,102854,XUV300,CNG,Mumbai,7/26/2024,1574982,1
22856,102855,Venue,CNG,Hyderabad,3/8/2024,701340,21
22857,102856,Creta,Petrol,Pune,9/26/2024,800136,13
22858,102857,City,Diesel,Pune,5/6/2024,1590051,8
22859,102858,Swift,CNG,Hyderabad,8/11/2024,1253224,3
22860,102859,Baleno,Diesel,Hyderabad,3/3/2024,564804,29
22861,102860,i20,Petrol,Hyderabad,1/26/2024,700560,13
22862,102861,Verna,Petrol,Delhi,5/2/2024,920900,20
22863,102862,Creta,CNG,Chennai,11/24/2024,659081,9
22864,102863,XUV300,Diesel,Mumbai,6/7/2024,1224080,9
22865,102864,Venue,CNG,Delhi,5/10/2024,1445752,23
22866,102865,XUV300,Electric,Bangalore,7/16/2024,1035846,5
22867,102866,Creta,Petrol,Bangalore,4/23/2024,502781,26
22868,102867,Baleno,Petrol,Delhi,5/20/2024,1684444,49
22869,102868,Creta,Petrol,Pune,10/23/2024,1555879,34
22870,102869,Swift,Diesel,Delhi,6/8/2024,878663,19
22871,102870,Swift,CNG,Chennai,5/20/2024,1250342,6
22872,102871,Verna,CNG,Bangalore,2/6/2024,612460,2
22873,102872,City,Electric,Bangalore,12/29/2024,700237,47
22874,102873,i20,Diesel,Bangalore,1/24/2024,946170,26
22875,102874,City,Petrol,Bangalore,4/28/2024,1583132,49
22876,102875,Verna,Petrol,Pune,7/2/2024,943202,10
22877,102876,Creta,Diesel,Chennai,2/24/2024,837635,28
22878,102877,Venue,Petrol,Pune,7/12/2024,1184799,34
22879,102878,Venue,Diesel,Bangalore,2/17/2024,1000737,26
22880,102879,Swift,Electric,Chennai,4/12/2024,693089,14
22881,102880,XUV300,Electric,Mumbai,12/20/2024,591059,23
22882,102881,Baleno,Electric,Bangalore,8/16/2024,517459,48
22883,102882,Creta,Diesel,Bangalore,5/22/2024,844463,38
22884,102883,Creta,Petrol,Bangalore,9/29/2024,1216573,45
22885,102884,City,Electric,Hyderabad,8/13/2024,1779594,6
22886,102885,XUV300,Electric,Hyderabad,6/14/2024,743899,47
22887,102886,Baleno,Diesel,Bangalore,1/22/2024,1356161,29
22888,102887,i20,CNG,Chennai,10/8/2024,553763,14
22889,102888,Swift,Diesel,Chennai,3/14/2024,1253444,39
22890,102889,Baleno,Electric,Pune,8/4/2024,812757,29
22891,102890,City,Diesel,Delhi,4/26/2024,693231,8
22892,102891,Baleno,CNG,Chennai,12/22/2024,1553094,41
22893,102892,Creta,CNG,Chennai,7/28/2024,1082232,35
22894,102893,Creta,Electric,Pune,5/19/2024,1038701,47
22895,102894,Creta,CNG,Delhi,1/17/2024,1168187,2
22896,102895,Swift,Petrol,Hyderabad,5/22/2024,1190839,41
22897,102896,Creta,Diesel,Bangalore,8/31/2024,1180047,31
22898,102897,Creta,Petrol,Mumbai,4/1/2024,662338,7
22899,102898,Baleno,CNG,Hyderabad,12/26/2024,900701,14
22900,102899,Venue,Electric,Pune,5/10/2024,1325655,13
22901,102900,XUV300,Diesel,Mumbai,10/24/2024,1606216,48
22902,102901,XUV300,Petrol,Bangalore,12/14/2024,1664869,16
22903,102902,Baleno,Petrol,Hyderabad,11/28/2024,628593,43
22904,102903,Baleno,Diesel,Hyderabad,1/25/2024,595497,5
22905,102904,City,CNG,Hyderabad,11/16/2024,1062873,33
22906,102905,XUV300,Petrol,Pune,5/18/2024,1071114,19
22907,102906,Creta,Electric,Pune,7/6/2024,1778694,2
22908,102907,Baleno,CNG,Chennai,5/23/2024,1750494,13
22909,102908,XUV300,Diesel,Delhi,10/15/2024,905182,37
22910,102909,Creta,Diesel,Bangalore,12/6/2024,1196661,15
22911,102910,Verna,Diesel,Delhi,4/24/2024,962139,24
22912,102911,Creta,Diesel,Hyderabad,1/22/2024,1557324,21
22913,102912,Verna,Electric,Bangalore,9/27/2024,798505,27
22914,102913,Venue,Petrol,Bangalore,8/29/2024,1362747,3
22915,102914,Swift,Electric,Pune,7/14/2024,965368,26
22916,102915,Swift,CNG,Bangalore,3/9/2024,1015291,10
22917,102916,Creta,Diesel,Delhi,5/11/2024,969621,39
22918,102917,i20,Petrol,Delhi,3/24/2024,1029743,3
22919,102918,City,Petrol,Hyderabad,2/9/2024,1560445,14
22920,102919,XUV300,Petrol,Bangalore,11/29/2024,837686,45
22921,102920,Swift,Petrol,Pune,4/26/2024,1371471,28
22922,102921,Swift,Petrol,Chennai,5/31/2024,1749099,1
22923,102922,Baleno,Diesel,Bangalore,12/7/2024,1065046,41
22924,102923,Venue,Diesel,Delhi,11/3/2024,1200133,1
22925,102924,Verna,Electric,Mumbai,3/23/2024,1766022,7
22926,102925,i20,Petrol,Mumbai,7/28/2024,1157603,27
22927,102926,Swift,Petrol,Delhi,3/9/2024,518245,3
22928,102927,City,Electric,Mumbai,11/15/2024,584688,31
22929,102928,Verna,Diesel,Hyderabad,6/20/2024,1088717,29
22930,102929,Swift,Petrol,Chennai,2/1/2024,1221433,17
22931,102930,Verna,Electric,Mumbai,1/11/2024,1774223,4
22932,102931,XUV300,Petrol,Mumbai,8/26/2024,1401493,47
22933,102932,Swift,CNG,Mumbai,10/14/2024,1592022,15
22934,102933,Venue,Diesel,Pune,8/3/2024,758933,3
22935,102934,XUV300,Diesel,Pune,4/20/2024,975549,25
22936,102935,Verna,Electric,Pune,6/5/2024,1520232,14
22937,102936,i20,CNG,Delhi,6/4/2024,513504,7
22938,102937,Venue,Petrol,Chennai,12/29/2024,1171968,9
22939,102938,Swift,Diesel,Bangalore,8/30/2024,1343835,33
22940,102939,XUV300,Electric,Chennai,2/28/2024,688713,40
22941,102940,Verna,Electric,Delhi,6/9/2024,1087560,9
22942,102941,Venue,Petrol,Mumbai,1/7/2024,1775858,25
22943,102942,Baleno,CNG,Pune,5/4/2024,658245,26
22944,102943,Baleno,CNG,Mumbai,5/25/2024,540541,22
22945,102944,Creta,Petrol,Bangalore,11/16/2024,1118229,22
22946,102945,XUV300,Diesel,Chennai,7/14/2024,944948,13
22947,102946,Baleno,Electric,Hyderabad,4/15/2024,1679358,4
22948,102947,Verna,Petrol,Mumbai,4/10/2024,1249554,16
22949,102948,i20,Diesel,Bangalore,5/25/2024,974352,26
22950,102949,Venue,Diesel,Bangalore,3/9/2024,1131281,46
22951,102950,Verna,Electric,Hyderabad,10/14/2024,1596521,13
22952,102951,Baleno,CNG,Pune,10/4/2024,1628487,21
22953,102952,Baleno,Electric,Delhi,5/8/2024,851828,15
22954,102953,Verna,Diesel,Chennai,7/30/2024,920481,33
22955,102954,i20,CNG,Pune,7/18/2024,1500092,41
22956,102955,Verna,Petrol,Hyderabad,9/29/2024,1640441,24
22957,102956,Swift,Electric,Pune,3/8/2024,1014642,18
22958,102957,Swift,Electric,Pune,2/26/2024,1193276,41
22959,102958,Baleno,Electric,Delhi,4/10/2024,1246258,30
22960,102959,Creta,Diesel,Pune,4/20/2024,1718036,34
22961,102960,Verna,CNG,Chennai,7/5/2024,1267345,14
22962,102961,XUV300,CNG,Bangalore,11/18/2024,1396884,19
22963,102962,City,Diesel,Chennai,11/25/2024,1465433,27
22964,102963,i20,Petrol,Mumbai,2/14/2024,997400,25
22965,102964,Verna,CNG,Mumbai,6/9/2024,1542005,20
22966,102965,Baleno,Electric,Chennai,10/3/2024,1013791,3
22967,102966,i20,Diesel,Bangalore,5/27/2024,1212952,29
22968,102967,Verna,Diesel,Pune,1/14/2024,1143037,35
22969,102968,Creta,Electric,Bangalore,11/7/2024,1238478,16
22970,102969,Swift,CNG,Mumbai,9/15/2024,1063561,11
22971,102970,Venue,Petrol,Mumbai,12/21/2024,1129936,31
22972,102971,XUV300,Electric,Pune,12/5/2024,736580,21
22973,102972,Swift,Petrol,Delhi,11/12/2024,647783,35
22974,102973,XUV300,Diesel,Bangalore,5/20/2024,1552747,7
22975,102974,Swift,Petrol,Bangalore,10/20/2024,720741,50
22976,102975,XUV300,Diesel,Mumbai,3/4/2024,539353,42
22977,102976,Swift,Electric,Bangalore,8/3/2024,1089219,37
22978,102977,XUV300,Electric,Chennai,12/25/2024,1065375,9
22979,102978,Creta,Petrol,Hyderabad,9/12/2024,1450841,48
22980,102979,i20,Diesel,Mumbai,12/25/2024,1558489,50
22981,102980,Venue,Diesel,Chennai,7/23/2024,1608835,44
22982,102981,Baleno,CNG,Chennai,1/26/2024,1169586,5
22983,102982,City,Petrol,Hyderabad,6/3/2024,671006,17
22984,102983,Verna,Petrol,Mumbai,2/18/2024,741462,30
22985,102984,XUV300,Electric,Hyderabad,9/1/2024,830173,37
22986,102985,XUV300,Electric,Delhi,2/8/2024,1197219,3
22987,102986,i20,Diesel,Bangalore,5/13/2024,1681849,19
22988,102987,Verna,Electric,Hyderabad,7/31/2024,1586062,15
22989,102988,Verna,CNG,Pune,11/15/2024,892030,13
22990,102989,Baleno,Diesel,Hyderabad,9/27/2024,846252,25
22991,102990,Creta,CNG,Pune,8/18/2024,920304,23
22992,102991,Baleno,CNG,Pune,2/7/2024,1732369,24
22993,102992,Venue,Petrol,Mumbai,2/14/2024,1195689,6
22994,102993,i20,CNG,Delhi,7/23/2024,1740228,11
22995,102994,Baleno,Diesel,Bangalore,5/23/2024,622602,9
22996,102995,Creta,Electric,Pune,10/21/2024,1154784,44
22997,102996,Swift,CNG,Hyderabad,8/9/2024,817855,28
22998,102997,i20,Petrol,Mumbai,1/10/2024,1078235,2
22999,102998,Swift,Electric,Hyderabad,3/4/2024,1337733,26
23000,102999,XUV300,Diesel,Pune,10/1/2024,511322,42
23001,103000,City,Petrol,Hyderabad,7/2/2024,1665037,36
23002,103001,XUV300,CNG,Bangalore,5/30/2024,846606,43
23003,103002,City,Petrol,Delhi,7/18/2024,1404438,13
23004,103003,Venue,Electric,Chennai,12/11/2024,1600829,17
23005,103004,Swift,CNG,Hyderabad,10/23/2024,803553,41
23006,103005,Swift,Diesel,Hyderabad,7/4/2024,1533653,31
23007,103006,Swift,CNG,Chennai,8/11/2024,808698,50
23008,103007,Venue,Electric,Chennai,12/10/2024,1098375,27
23009,103008,Creta,CNG,Hyderabad,2/17/2024,1437761,20
23010,103009,City,Electric,Mumbai,8/27/2024,942210,44
23011,103010,XUV300,CNG,Hyderabad,1/29/2024,1063276,25
23012,103011,i20,Electric,Hyderabad,2/16/2024,761523,20
23013,103012,XUV300,Diesel,Bangalore,7/18/2024,1520608,11
23014,103013,Verna,Electric,Hyderabad,5/29/2024,1777027,20
23015,103014,Verna,CNG,Bangalore,5/16/2024,1129113,43
23016,103015,i20,CNG,Delhi,9/7/2024,1364641,37
23017,103016,Swift,CNG,Mumbai,7/21/2024,725493,21
23018,103017,XUV300,Diesel,Mumbai,7/6/2024,899033,17
23019,103018,Swift,Diesel,Delhi,2/29/2024,709529,48
23020,103019,Verna,Electric,Hyderabad,11/22/2024,1450163,38
23021,103020,Swift,Diesel,Pune,11/29/2024,1116537,23
