SaleID,CustomerID,CarModel,FuelType,City,SaleDate,Price,SalesPersonID
21019,101018,Verna,Electric,Delhi,4/19/2023,720605,25
21020,101019,Venue,CNG,Delhi,11/22/2023,868698,27
21021,101020,i20,Diesel,Mumbai,12/6/2023,976013,6
21022,101021,Verna,Diesel,Bangalore,5/11/2023,1036782,3
21023,101022,City,Electric,Bangalore,7/21/2023,1374191,14
21024,101023,Venue,Diesel,Pune,1/28/2023,799896,22
21025,101024,Venue,Electric,Bangalore,12/4/2023,1132061,24
21026,101025,Venue,Diesel,Bangalore,6/10/2023,1327005,48
21027,101026,Swift,Diesel,Hyderabad,6/18/2023,699843,43
21028,101027,Creta,Diesel,Delhi,11/17/2023,801710,46
21029,101028,XUV300,Electric,Delhi,9/14/2023,526397,27
21030,101029,Creta,CNG,Mumbai,6/11/2023,933794,25
21031,101030,Verna,Petrol,Hyderabad,4/18/2023,1481931,14
21032,101031,Creta,Electric,Mumbai,2/27/2023,1309944,50
21033,101032,i20,Electric,Bangalore,9/22/2023,1639817,6
21034,101033,Swift,CNG,Mumbai,3/24/2023,1685062,30
21035,101034,XUV300,Electric,Pune,3/11/2023,895919,39
21036,101035,City,Diesel,Bangalore,2/1/2023,1087893,48
21037,101036,XUV300,Electric,Mumbai,4/2/2023,825567,13
21038,101037,Venue,Electric,Hyderabad,1/6/2023,649878,12
21039,101038,Swift,Electric,Delhi,11/28/2023,1570390,10
21040,101039,Creta,Diesel,Delhi,5/27/2023,1566659,15
21041,101040,Venue,Electric,Chennai,12/8/2023,943455,33
21042,101041,Swift,Diesel,Chennai,4/10/2023,1289015,21
21043,101042,Verna,Petrol,Hyderabad,7/2/2023,1329156,6
21044,101043,XUV300,Diesel,Delhi,3/22/2023,1148196,12
21045,101044,XUV300,Electric,Delhi,1/21/2023,1223225,23
21046,101045,i20,Diesel,Pune,11/14/2023,1369321,43
21047,101046,i20,CNG,Delhi,2/2/2023,1622060,30
21048,101047,XUV300,Petrol,Bangalore,6/21/2023,1523209,9
21049,101048,Verna,Electric,Pune,1/14/2023,1099333,36
21050,101049,Verna,Diesel,Chennai,12/19/2023,1337290,48
21051,101050,Swift,Diesel,Hyderabad,12/24/2023,1515323,22
21052,101051,XUV300,CNG,Mumbai,7/5/2023,621623,34
21053,101052,Creta,Diesel,Mumbai,6/11/2023,1258758,31
21054,101053,Swift,Petrol,Mumbai,5/4/2023,1501030,30
21055,101054,Verna,Diesel,Bangalore,8/28/2023,868777,7
21056,101055,Venue,CNG,Pune,5/5/2023,552548,7
21057,101056,Verna,CNG,Bangalore,4/16/2023,1088010,20
21058,101057,XUV300,Diesel,Delhi,2/26/2023,1156299,20
21059,101058,City,Petrol,Delhi,10/28/2023,912442,17
21060,101059,i20,Petrol,Delhi,8/26/2023,1457569,8
21061,101060,Verna,CNG,Delhi,2/3/2023,588333,9
21062,101061,Venue,CNG,Delhi,12/21/2023,1337241,12
21063,101062,XUV300,CNG,Pune,1/27/2023,1760948,15
21064,101063,Creta,Electric,Chennai,9/3/2023,1335057,8
21065,101064,Baleno,Electric,Pune,6/9/2023,1735610,28
21066,101065,Creta,Petrol,Mumbai,9/9/2023,1670576,45
21067,101066,XUV300,Diesel,Pune,10/1/2023,593395,35
21068,101067,Verna,Electric,Delhi,6/4/2023,1694754,23
21069,101068,City,CNG,Chennai,10/10/2023,571119,12
21070,101069,i20,Electric,Hyderabad,8/7/2023,1278857,43
21071,101070,i20,Petrol,Chennai,5/10/2023,1044447,19
21072,101071,Swift,CNG,Bangalore,9/20/2023,1510277,46
21073,101072,Baleno,Diesel,Mumbai,3/25/2023,1698967,38
21074,101073,City,CNG,Mumbai,9/25/2023,1664527,39
21075,101074,Creta,Diesel,Hyderabad,4/26/2023,1408537,41
21076,101075,City,Diesel,Chennai,11/10/2023,1475180,43
21077,101076,Swift,Diesel,Mumbai,4/5/2023,536772,5
21078,101077,City,Electric,Pune,7/18/2023,838147,1
21079,101078,Swift,Diesel,Mumbai,8/7/2023,1323946,8
21080,101079,City,Diesel,Bangalore,7/9/2023,1597561,41
21081,101080,City,Electric,Hyderabad,2/18/2023,508058,30
21082,101081,Verna,Petrol,Bangalore,5/1/2023,1761040,38
21083,101082,Swift,CNG,Chennai,7/12/2023,1114920,15
21084,101083,XUV300,Electric,Delhi,7/23/2023,604501,4
21085,101084,Verna,Diesel,Hyderabad,7/28/2023,804238,22
21086,101085,Creta,Electric,Bangalore,4/8/2023,1157544,49
21087,101086,City,CNG,Delhi,1/4/2023,667976,49
21088,101087,Creta,Petrol,Pune,7/16/2023,603607,47
21089,101088,Venue,CNG,Mumbai,6/8/2023,666040,9
21090,101089,i20,CNG,Pune,3/12/2023,830195,29
21091,101090,Verna,CNG,Pune,4/12/2023,1152562,38
21092,101091,XUV300,Petrol,Chennai,4/4/2023,873773,47
21093,101092,Baleno,Petrol,Hyderabad,11/17/2023,795455,27
21094,101093,Venue,Diesel,Mumbai,12/4/2023,648574,39
21095,101094,Verna,CNG,Hyderabad,9/26/2023,1485743,36
21096,101095,XUV300,Petrol,Chennai,8/14/2023,1219469,7
21097,101096,i20,Petrol,Pune,6/3/2023,743210,14
21098,101097,Verna,Electric,Hyderabad,4/2/2023,770103,37
21099,101098,i20,Electric,Hyderabad,4/29/2023,1732385,42
21100,101099,Baleno,Electric,Bangalore,3/20/2023,1252780,43
21101,101100,XUV300,Electric,Mumbai,1/11/2023,1022681,40
21102,101101,Creta,Electric,Mumbai,5/26/2023,1166762,6
21103,101102,Venue,Diesel,Chennai,5/14/2023,624478,21
21104,101103,Creta,Diesel,Pune,2/10/2023,551331,40
21105,101104,Swift,Petrol,Mumbai,10/1/2023,1631952,24
21106,101105,Swift,Petrol,Bangalore,9/2/2023,1453032,37
21107,101106,Swift,CNG,Delhi,12/11/2023,1440844,6
21108,101107,Baleno,Diesel,Pune,6/27/2023,1702803,1
21109,101108,Verna,Diesel,Chennai,10/23/2023,969619,10
21110,101109,Baleno,CNG,Chennai,9/7/2023,1529168,39
21111,101110,Creta,CNG,Mumbai,2/22/2023,1129064,6
21112,101111,Baleno,CNG,Chennai,11/14/2023,1425593,37
21113,101112,Venue,Electric,Delhi,10/25/2023,1561777,29
21114,101113,XUV300,Diesel,Delhi,9/30/2023,1721326,18
21115,101114,Venue,Petrol,Chennai,2/9/2023,1331000,46
21116,101115,XUV300,CNG,Hyderabad,3/8/2023,1050240,8
21117,101116,Venue,Electric,Pune,10/23/2023,1011643,25
21118,101117,Baleno,Electric,Hyderabad,10/4/2023,765048,17
21119,101118,Venue,Diesel,Delhi,1/22/2023,669015,17
21120,101119,Baleno,Diesel,Pune,7/15/2023,1519526,21
21121,101120,Verna,Petrol,Chennai,8/25/2023,1721107,30
21122,101121,Verna,Diesel,Bangalore,1/19/2023,1686365,37
21123,101122,Venue,Diesel,Pune,12/15/2023,1292029,4
21124,101123,Swift,Electric,Mumbai,1/10/2023,1225524,33
21125,101124,City,Diesel,Hyderabad,8/17/2023,938418,47
21126,101125,i20,Diesel,Bangalore,8/14/2023,1196200,50
21127,101126,XUV300,CNG,Delhi,12/29/2023,838819,20
21128,101127,Baleno,Petrol,Chennai,12/10/2023,1796697,31
21129,101128,i20,Petrol,Bangalore,10/20/2023,751745,29
21130,101129,Creta,Petrol,Hyderabad,9/16/2023,1180979,34
21131,101130,i20,Petrol,Bangalore,7/13/2023,979434,8
21132,101131,XUV300,CNG,Chennai,2/14/2023,1578437,20
21133,101132,City,Electric,Pune,1/11/2023,1404422,10
21134,101133,XUV300,Petrol,Bangalore,9/14/2023,1037953,27
21135,101134,Baleno,Petrol,Bangalore,10/4/2023,748455,18
21136,101135,Swift,Petrol,Chennai,7/13/2023,1221820,5
21137,101136,XUV300,Electric,Hyderabad,7/20/2023,829545,26
21138,101137,Venue,Electric,Hyderabad,1/22/2023,1321786,25
21139,101138,Swift,Diesel,Chennai,8/20/2023,774168,5
21140,101139,Verna,Diesel,Mumbai,9/13/2023,1468644,13
21141,101140,Verna,Electric,Mumbai,7/26/2023,1088744,2
21142,101141,XUV300,Electric,Pune,1/23/2023,1748913,12
21143,101142,Verna,CNG,Mumbai,4/7/2023,1648799,3
21144,101143,Creta,Electric,Pune,7/31/2023,1123051,3
21145,101144,Venue,CNG,Mumbai,11/29/2023,1788796,34
21146,101145,Venue,Petrol,Bangalore,6/17/2023,682029,11
21147,101146,Verna,Electric,Delhi,11/21/2023,1441969,2
21148,101147,Swift,CNG,Mumbai,8/4/2023,1227757,13
21149,101148,Creta,Diesel,Pune,6/25/2023,690905,3
21150,101149,Creta,CNG,Delhi,2/18/2023,1533860,38
21151,101150,XUV300,Petrol,Bangalore,10/21/2023,1711426,35
21152,101151,i20,Diesel,Chennai,7/14/2023,719295,27
21153,101152,Verna,Diesel,Chennai,10/11/2023,517700,39
21154,101153,City,Electric,Bangalore,10/20/2023,1670287,41
21155,101154,i20,Diesel,Bangalore,12/7/2023,870443,8
21156,101155,Baleno,CNG,Pune,10/18/2023,1237739,31
21157,101156,Creta,CNG,Hyderabad,9/12/2023,1003095,17
21158,101157,City,Diesel,Hyderabad,2/6/2023,1779358,36
21159,101158,Venue,Diesel,Hyderabad,4/23/2023,774914,4
21160,101159,City,Diesel,Chennai,8/25/2023,1021200,20
21161,101160,Verna,Electric,Bangalore,1/22/2023,611292,12
21162,101161,Verna,Electric,Hyderabad,10/14/2023,1155484,20
21163,101162,Creta,CNG,Hyderabad,5/23/2023,1612509,48
21164,101163,Baleno,Electric,Pune,7/8/2023,1261893,7
21165,101164,i20,Petrol,Delhi,6/30/2023,1620493,43
21166,101165,Venue,Petrol,Chennai,12/3/2023,1242647,34
21167,101166,Verna,Petrol,Mumbai,1/7/2023,504790,37
21168,101167,XUV300,Petrol,Pune,4/2/2023,1282538,5
21169,101168,Creta,Electric,Pune,9/20/2023,1418164,39
21170,101169,Venue,Electric,Pune,2/18/2023,1285388,43
21171,101170,Baleno,Diesel,Mumbai,3/19/2023,1330770,11
21172,101171,i20,CNG,Mumbai,4/4/2023,603276,39
21173,101172,Swift,Diesel,Mumbai,4/22/2023,1427402,45
21174,101173,Verna,CNG,Pune,4/9/2023,1211523,24
21175,101174,Verna,Petrol,Chennai,11/13/2023,1791687,13
21176,101175,Swift,Electric,Bangalore,6/23/2023,905011,11
21177,101176,Venue,Electric,Pune,1/12/2023,672973,5
21178,101177,Creta,Diesel,Pune,4/21/2023,1644514,24
21179,101178,Swift,Diesel,Bangalore,9/24/2023,567515,7
21180,101179,Verna,Diesel,Hyderabad,3/31/2023,1518827,33
21181,101180,i20,Petrol,Delhi,4/28/2023,854385,36
21182,101181,Creta,Electric,Chennai,12/7/2023,1016040,18
21183,101182,i20,CNG,Chennai,6/27/2023,996569,7
21184,101183,Swift,CNG,Delhi,10/7/2023,1666569,12
21185,101184,Verna,CNG,Chennai,3/6/2023,1096456,39
21186,101185,i20,Petrol,Delhi,1/12/2023,1500568,4
21187,101186,Verna,Petrol,Bangalore,4/15/2023,1349388,32
21188,101187,i20,Electric,Mumbai,10/3/2023,903764,49
21189,101188,Creta,CNG,Chennai,11/30/2023,1050888,1
21190,101189,Verna,Petrol,Pune,2/4/2023,1559420,22
21191,101190,i20,Electric,Chennai,5/21/2023,810316,29
21192,101191,Verna,Electric,Bangalore,1/22/2023,615728,41
21193,101192,Venue,CNG,Pune,1/31/2023,911821,30
21194,101193,XUV300,Electric,Mumbai,10/13/2023,1648678,13
21195,101194,City,CNG,Bangalore,3/2/2023,1021782,45
21196,101195,Venue,CNG,Hyderabad,3/22/2023,1652886,38
21197,101196,Baleno,CNG,Bangalore,7/11/2023,1562090,28
21198,101197,XUV300,Diesel,Mumbai,8/20/2023,870743,34
21199,101198,XUV300,Electric,Mumbai,11/1/2023,714994,6
21200,101199,Verna,CNG,Pune,7/25/2023,1532185,37
21201,101200,City,Electric,Chennai,12/9/2023,1561369,8
21202,101201,Swift,Diesel,Bangalore,10/30/2023,1308146,17
21203,101202,Venue,Petrol,Pune,11/11/2023,1326223,7
21204,101203,i20,CNG,Pune,1/27/2023,864980,19
21205,101204,Baleno,Diesel,Hyderabad,10/16/2023,531091,27
21206,101205,Creta,Diesel,Chennai,5/28/2023,779883,39
21207,101206,i20,Petrol,Delhi,6/17/2023,1535026,13
21208,101207,Swift,Diesel,Pune,6/9/2023,1192632,43
21209,101208,i20,Diesel,Hyderabad,9/17/2023,1388804,8
21210,101209,Venue,Diesel,Mumbai,6/17/2023,1555705,20
21211,101210,Verna,Electric,Mumbai,7/15/2023,1164907,22
21212,101211,Venue,CNG,Chennai,3/11/2023,1425637,11
21213,101212,i20,Electric,Bangalore,8/25/2023,696017,50
21214,101213,Baleno,Diesel,Delhi,8/15/2023,1149201,27
21215,101214,Venue,Diesel,Delhi,5/31/2023,773169,43
21216,101215,i20,Petrol,Bangalore,11/2/2023,954616,17
21217,101216,i20,Diesel,Hyderabad,10/1/2023,1683114,43
21218,101217,City,Petrol,Hyderabad,2/4/2023,1435125,17
21219,101218,Swift,Petrol,Chennai,11/23/2023,1015464,3
21220,101219,Baleno,Diesel,Hyderabad,7/1/2023,878623,13
21221,101220,Swift,Petrol,Hyderabad,4/7/2023,1356775,32
21222,101221,Swift,Diesel,Chennai,11/18/2023,1004226,43
21223,101222,City,Electric,Pune,2/25/2023,567546,33
21224,101223,Verna,CNG,Delhi,11/13/2023,564514,30
21225,101224,Verna,Electric,Bangalore,6/24/2023,1492903,23
21226,101225,Creta,Electric,Mumbai,12/2/2023,1600864,22
21227,101226,Swift,Petrol,Bangalore,5/13/2023,822842,31
21228,101227,Verna,Electric,Pune,4/11/2023,974678,33
21229,101228,Creta,Electric,Bangalore,1/31/2023,1720715,42
21230,101229,i20,Petrol,Chennai,1/1/2023,1331557,5
21231,101230,Verna,Petrol,Pune,12/28/2023,971906,45
21232,101231,City,Diesel,Mumbai,7/24/2023,1315871,21
21233,101232,Baleno,Diesel,Delhi,1/17/2023,1238164,45
21234,101233,Verna,CNG,Bangalore,1/22/2023,1114980,42
21235,101234,Creta,Diesel,Chennai,9/16/2023,1688071,9
21236,101235,Swift,Petrol,Bangalore,12/3/2023,951113,15
21237,101236,Baleno,Petrol,Bangalore,8/13/2023,834111,36
21238,101237,XUV300,Diesel,Chennai,5/28/2023,1700864,26
21239,101238,Venue,CNG,Mumbai,4/9/2023,748117,36
21240,101239,XUV300,Petrol,Chennai,3/2/2023,1305381,23
21241,101240,Swift,Petrol,Bangalore,10/14/2023,1060312,4
21242,101241,City,Electric,Pune,10/24/2023,1151340,30
21243,101242,Creta,CNG,Chennai,1/25/2023,737737,38
21244,101243,Baleno,Electric,Bangalore,3/4/2023,1565887,6
21245,101244,City,Diesel,Hyderabad,8/5/2023,1707582,32
21246,101245,Verna,CNG,Bangalore,9/13/2023,1479856,16
21247,101246,i20,Diesel,Mumbai,4/17/2023,1081003,48
21248,101247,XUV300,Electric,Hyderabad,1/8/2023,867965,14
21249,101248,Venue,Diesel,Mumbai,5/29/2023,886662,34
21250,101249,Creta,Diesel,Bangalore,2/16/2023,852818,14
21251,101250,Venue,CNG,Hyderabad,8/4/2023,821630,36
21252,101251,Verna,CNG,Hyderabad,4/29/2023,523985,50
21253,101252,Creta,CNG,Mumbai,4/29/2023,734982,15
21254,101253,Swift,Electric,Chennai,11/16/2023,509381,34
21255,101254,Creta,Petrol,Chennai,1/18/2023,1421804,47
21256,101255,Creta,CNG,Bangalore,8/5/2023,972937,49
21257,101256,XUV300,CNG,Mumbai,12/12/2023,1552977,48
21258,101257,Swift,CNG,Hyderabad,5/28/2023,1602650,49
21259,101258,Venue,Petrol,Mumbai,2/1/2023,1276674,23
21260,101259,XUV300,CNG,Hyderabad,2/28/2023,572109,4
21261,101260,Venue,CNG,Delhi,10/10/2023,1014125,50
21262,101261,XUV300,CNG,Mumbai,5/24/2023,980997,27
21263,101262,XUV300,Diesel,Chennai,7/14/2023,1365942,30
21264,101263,i20,Electric,Chennai,8/11/2023,671736,48
21265,101264,Verna,Electric,Pune,9/17/2023,921267,40
21266,101265,Swift,Diesel,Bangalore,3/10/2023,1236576,23
21267,101266,Baleno,CNG,Pune,12/16/2023,1170413,20
21268,101267,Venue,Electric,Bangalore,1/10/2023,1056696,42
21269,101268,Baleno,Petrol,Delhi,6/24/2023,1392646,45
21270,101269,i20,CNG,Chennai,3/21/2023,1307631,49
21271,101270,i20,Diesel,Pune,1/3/2023,751364,13
21272,101271,i20,Diesel,Mumbai,2/18/2023,1368230,47
21273,101272,Creta,Petrol,Bangalore,6/25/2023,1752037,14
21274,101273,Swift,Petrol,Mumbai,2/1/2023,893516,23
21275,101274,Verna,Diesel,Hyderabad,2/2/2023,1167746,26
21276,101275,Creta,CNG,Delhi,5/30/2023,1085618,38
21277,101276,i20,Diesel,Mumbai,7/5/2023,1292484,10
21278,101277,Venue,CNG,Chennai,7/4/2023,1604953,38
21279,101278,Swift,Petrol,Mumbai,7/2/2023,1410357,22
21280,101279,City,Diesel,Delhi,9/27/2023,1589473,19
21281,101280,City,Diesel,Pune,7/17/2023,1625595,7
21282,101281,Creta,Diesel,Hyderabad,12/5/2023,1134389,28
21283,101282,Venue,CNG,Delhi,8/5/2023,1428176,29
21284,101283,XUV300,Electric,Mumbai,1/29/2023,1710425,8
21285,101284,Creta,Petrol,Mumbai,6/2/2023,1001544,24
21286,101285,City,CNG,Pune,8/18/2023,1081921,50
21287,101286,Baleno,Diesel,Hyderabad,12/10/2023,1525311,22
21288,101287,i20,CNG,Mumbai,10/8/2023,616751,8
21289,101288,XUV300,Electric,Hyderabad,4/5/2023,1566346,6
21290,101289,Swift,Diesel,Mumbai,7/27/2023,1137331,1
21291,101290,XUV300,Diesel,Chennai,11/19/2023,984246,14
21292,101291,Verna,Diesel,Chennai,3/8/2023,812409,11
21293,101292,Swift,CNG,Mumbai,7/1/2023,1540752,29
21294,101293,Swift,Electric,Pune,2/17/2023,1302116,42
21295,101294,Swift,Petrol,Chennai,5/17/2023,579678,12
21296,101295,Venue,Petrol,Chennai,4/24/2023,1139471,12
21297,101296,Baleno,Electric,Pune,1/19/2023,1033114,8
21298,101297,Baleno,CNG,Pune,10/12/2023,983401,15
21299,101298,XUV300,CNG,Chennai,6/22/2023,523676,37
21300,101299,Venue,Diesel,Mumbai,2/3/2023,1646333,42
21301,101300,Venue,Diesel,Hyderabad,7/9/2023,523904,32
21302,101301,Creta,CNG,Chennai,10/10/2023,1557145,24
21303,101302,Verna,Electric,Bangalore,12/20/2023,1222679,27
21304,101303,Baleno,Petrol,Pune,2/20/2023,1181275,14
21305,101304,Swift,CNG,Pune,1/20/2023,1782214,27
21306,101305,Swift,Petrol,Bangalore,7/12/2023,1736279,49
21307,101306,City,Petrol,Mumbai,5/23/2023,1189121,12
21308,101307,Verna,Electric,Pune,6/28/2023,867515,27
21309,101308,XUV300,Diesel,Mumbai,12/28/2023,1549142,48
21310,101309,i20,Diesel,Hyderabad,3/23/2023,669688,39
21311,101310,Swift,Petrol,Pune,11/10/2023,1449703,17
21312,101311,Verna,CNG,Bangalore,2/1/2023,996778,29
21313,101312,Baleno,Diesel,Pune,3/5/2023,956427,2
21314,101313,Verna,Electric,Bangalore,3/31/2023,1194560,12
21315,101314,i20,Electric,Mumbai,12/12/2023,1299390,45
21316,101315,City,Petrol,Chennai,7/6/2023,1464344,34
21317,101316,Swift,Diesel,Delhi,12/14/2023,1248248,23
21318,101317,i20,Diesel,Bangalore,1/15/2023,1180752,24
21319,101318,XUV300,Electric,Hyderabad,12/11/2023,731449,47
21320,101319,Swift,Diesel,Delhi,10/10/2023,662197,28
21321,101320,i20,Petrol,Delhi,5/10/2023,697297,20
21322,101321,Creta,Electric,Delhi,10/16/2023,1585324,6
21323,101322,Baleno,Electric,Bangalore,6/6/2023,843908,16
21324,101323,Swift,Petrol,Pune,10/21/2023,942284,21
21325,101324,Baleno,Electric,Bangalore,11/2/2023,1568776,42
21326,101325,City,Electric,Bangalore,7/13/2023,1090840,33
21327,101326,i20,Diesel,Chennai,7/2/2023,1125079,35
21328,101327,XUV300,CNG,Bangalore,2/18/2023,887457,43
21329,101328,Baleno,Electric,Hyderabad,1/17/2023,625599,26
21330,101329,Creta,Diesel,Chennai,3/21/2023,644505,48
21331,101330,i20,Electric,Delhi,7/21/2023,1732221,27
21332,101331,Verna,CNG,Pune,3/31/2023,1739107,24
21333,101332,Swift,CNG,Delhi,11/10/2023,1550958,49
21334,101333,Creta,Diesel,Bangalore,5/18/2023,581538,50
21335,101334,Baleno,Petrol,Mumbai,5/19/2023,639545,32
21336,101335,XUV300,Electric,Chennai,3/11/2023,1316701,15
21337,101336,Swift,Electric,Pune,12/15/2023,610531,19
21338,101337,Swift,Diesel,Chennai,8/21/2023,900247,14
21339,101338,Creta,Diesel,Pune,11/18/2023,539639,25
21340,101339,Swift,Electric,Chennai,11/18/2023,1271498,24
21341,101340,Creta,CNG,Delhi,6/20/2023,1615195,45
21342,101341,Swift,CNG,Bangalore,6/23/2023,840409,6
21343,101342,Swift,Electric,Hyderabad,1/8/2023,717421,13
21344,101343,Verna,Petrol,Delhi,7/19/2023,1583309,28
21345,101344,XUV300,Diesel,Mumbai,1/23/2023,1658183,1
21346,101345,Venue,Electric,Mumbai,12/25/2023,1202233,23
21347,101346,Verna,Petrol,Chennai,10/27/2023,1064548,9
21348,101347,Swift,Diesel,Bangalore,4/15/2023,611595,40
21349,101348,Verna,Petrol,Chennai,10/18/2023,568563,34
21350,101349,XUV300,Petrol,Mumbai,3/28/2023,1650597,1
21351,101350,i20,Petrol,Chennai,3/14/2023,565782,33
21352,101351,i20,Electric,Hyderabad,11/26/2023,726207,32
21353,101352,City,Diesel,Hyderabad,7/10/2023,946048,16
21354,101353,i20,Diesel,Hyderabad,2/12/2023,1131450,6
21355,101354,i20,Diesel,Hyderabad,2/10/2023,657951,29
21356,101355,City,Diesel,Pune,5/13/2023,861071,38
21357,101356,Verna,Petrol,Delhi,5/3/2023,1608575,35
21358,101357,Swift,Petrol,Delhi,3/30/2023,513736,36
21359,101358,XUV300,Electric,Pune,10/27/2023,1741784,8
21360,101359,City,CNG,Pune,6/30/2023,1712731,19
21361,101360,XUV300,CNG,Chennai,6/1/2023,1785292,28
21362,101361,Swift,Petrol,Mumbai,2/26/2023,1154051,40
21363,101362,Verna,CNG,Delhi,8/4/2023,1708740,6
21364,101363,Creta,Electric,Chennai,12/27/2023,1375744,15
21365,101364,Venue,Electric,Delhi,10/11/2023,1153934,12
21366,101365,Baleno,Petrol,Bangalore,1/22/2023,755149,47
21367,101366,City,CNG,Mumbai,9/1/2023,1159009,25
21368,101367,Creta,Electric,Hyderabad,3/4/2023,1559245,6
21369,101368,City,Petrol,Delhi,9/13/2023,705249,50
21370,101369,i20,Electric,Pune,2/20/2023,1519039,22
21371,101370,Creta,Petrol,Mumbai,1/23/2023,1398674,44
21372,101371,Venue,Diesel,Delhi,6/19/2023,806480,44
21373,101372,i20,Petrol,Pune,2/6/2023,1249581,28
21374,101373,Venue,Diesel,Pune,12/15/2023,939331,26
21375,101374,Creta,Diesel,Pune,9/27/2023,1474590,10
21376,101375,Venue,CNG,Pune,11/11/2023,1169972,35
21377,101376,Venue,Diesel,Pune,10/21/2023,849792,19
21378,101377,Creta,Diesel,Mumbai,1/17/2023,1415039,4
21379,101378,XUV300,Diesel,Bangalore,6/29/2023,953012,11
21380,101379,City,Diesel,Hyderabad,10/6/2023,643681,46
21381,101380,City,CNG,Mumbai,5/15/2023,1587398,20
21382,101381,Creta,Electric,Hyderabad,12/17/2023,608711,30
21383,101382,Verna,Petrol,Mumbai,11/20/2023,517238,50
21384,101383,Swift,Petrol,Pune,1/23/2023,1274510,14
21385,101384,Swift,Petrol,Pune,8/19/2023,1125473,13
21386,101385,Creta,Diesel,Chennai,10/14/2023,916353,24
21387,101386,i20,Diesel,Chennai,9/30/2023,709851,21
21388,101387,XUV300,Electric,Mumbai,3/24/2023,1637451,31
21389,101388,Swift,Electric,Delhi,2/4/2023,1701066,23
21390,101389,Verna,Diesel,Hyderabad,6/27/2023,760519,7
21391,101390,City,Diesel,Hyderabad,8/25/2023,647240,25
21392,101391,XUV300,Petrol,Hyderabad,1/11/2023,1772030,9
21393,101392,Venue,CNG,Mumbai,6/1/2023,1498357,31
21394,101393,Creta,Petrol,Bangalore,2/1/2023,1749791,27
21395,101394,i20,Petrol,Hyderabad,1/19/2023,1314858,44
21396,101395,Swift,CNG,Mumbai,10/3/2023,547155,16
21397,101396,Verna,CNG,Hyderabad,9/29/2023,1263124,47
21398,101397,i20,Electric,Pune,1/3/2023,1449124,33
21399,101398,Creta,CNG,Hyderabad,1/26/2023,571652,7
21400,101399,Baleno,Petrol,Bangalore,7/22/2023,1755455,32
21401,101400,Baleno,Electric,Delhi,3/18/2023,882217,4
21402,101401,XUV300,Petrol,Pune,2/25/2023,1207334,30
21403,101402,Creta,Electric,Hyderabad,10/1/2023,1285195,17
21404,101403,Venue,Electric,Pune,12/19/2023,1133237,34
21405,101404,Creta,Diesel,Mumbai,1/15/2023,1315932,5
21406,101405,Venue,Petrol,Delhi,3/4/2023,962916,12
21407,101406,City,Petrol,Bangalore,12/18/2023,708875,21
21408,101407,Baleno,Electric,Chennai,9/24/2023,1410954,6
21409,101408,Baleno,Electric,Chennai,9/27/2023,1490895,17
21410,101409,XUV300,Electric,Bangalore,7/15/2023,1304582,7
21411,101410,City,Petrol,Mumbai,7/12/2023,864319,32
21412,101411,Swift,Petrol,Hyderabad,8/9/2023,1314318,44
21413,101412,City,Petrol,Mumbai,9/17/2023,1557010,42
21414,101413,XUV300,Diesel,Bangalore,1/1/2023,1134700,46
21415,101414,Baleno,Diesel,Bangalore,7/28/2023,1167220,32
21416,101415,Verna,Petrol,Chennai,8/8/2023,1609510,42
21417,101416,Baleno,Diesel,Bangalore,10/13/2023,1644579,10
21418,101417,i20,Electric,Hyderabad,5/11/2023,788652,22
21419,101418,Baleno,Diesel,Chennai,10/8/2023,1533559,2
21420,101419,Swift,Petrol,Delhi,6/9/2023,1533709,47
21421,101420,Verna,CNG,Delhi,3/22/2023,1117947,21
21422,101421,Creta,Diesel,Chennai,5/10/2023,1799119,35
21423,101422,Creta,CNG,Mumbai,2/25/2023,924445,3
21424,101423,Creta,Electric,Hyderabad,12/17/2023,1667117,8
21425,101424,i20,Diesel,Bangalore,10/4/2023,1384538,39
21426,101425,Swift,CNG,Hyderabad,3/26/2023,526219,21
21427,101426,Creta,Diesel,Delhi,12/30/2023,1017827,43
21428,101427,Swift,Electric,Hyderabad,10/26/2023,827801,21
21429,101428,i20,Diesel,Bangalore,10/28/2023,1090694,18
21430,101429,XUV300,Diesel,Pune,10/27/2023,637954,37
21431,101430,XUV300,Diesel,Bangalore,5/8/2023,852528,2
21432,101431,Baleno,Petrol,Mumbai,12/23/2023,1676525,4
21433,101432,XUV300,Electric,Hyderabad,11/10/2023,550724,32
21434,101433,Venue,CNG,Hyderabad,5/15/2023,1299474,31
21435,101434,Baleno,CNG,Hyderabad,3/2/2023,1291051,28
21436,101435,i20,Diesel,Mumbai,4/11/2023,1106475,14
21437,101436,City,CNG,Pune,2/21/2023,963788,23
21438,101437,Creta,Petrol,Mumbai,6/29/2023,912540,20
21439,101438,Baleno,Petrol,Delhi,5/1/2023,1762544,47
21440,101439,i20,CNG,Chennai,7/13/2023,660888,49
21441,101440,XUV300,CNG,Hyderabad,8/24/2023,1113588,22
21442,101441,Swift,Petrol,Pune,12/15/2023,847047,2
21443,101442,i20,Diesel,Hyderabad,1/14/2023,1405857,20
21444,101443,Creta,Petrol,Bangalore,11/24/2023,1603314,34
21445,101444,i20,Petrol,Pune,1/5/2023,835072,21
21446,101445,City,Diesel,Delhi,4/15/2023,1228267,26
